sample_id,soil_type,mean_speed,std_speed,mean_accel_x,std_accel_x,mean_accel_y,std_accel_y,mean_accel_z,std_accel_z,mean_gyro_x,std_gyro_x,mean_gyro_y,std_gyro_y,mean_gyro_z,std_gyro_z,speed_drop,rms_accel_z,cluster_label
2881,gravel,2.934859375,0.08669593296866407,0.8726865091185662,2.0021629796992593,-2.231283716783525,2.7334036949341702,10.011429059021413,4.250448823849283,14.300209530078124,9.275706146669382,-4.029153957890625,9.845306427459578,41.13995801875,22.695972162611138,-0.17700000000000005,10.86986126500461,1
2882,gravel,3.171453125,0.07950108793144577,1.8128969793910337,2.420982414612495,-1.8412158896623216,2.9879684766612007,9.573252733802565,4.568164522707602,25.386337671875,8.028080553513853,-12.43235522734375,10.55180436681743,67.21703496875,12.1584878323247,-0.29000000000000004,10.599635029979236,5
2883,gravel,3.2710312499999996,0.03758788913265577,0.602815091189854,2.6316851351549633,-2.1085434743681675,1.9444660037036356,9.201665186769809,3.563760565017033,9.33069745640625,12.85207066717372,-24.809451181171873,18.06492879448534,-14.5288681353125,29.71677106731314,0.08400000000000007,9.862647199523549,3
2884,gravel,2.8698984375,0.3468152254839175,-0.8214730360407942,1.38889902013412,-1.9733458983330938,1.4254179135774123,9.591134430554742,2.037636110066019,-0.41682546078124993,4.53137733553933,0.030011413750000035,7.540740821082803,-3.377000782734375,19.40625661011984,0.6909999999999998,9.8035393296173,1
2885,gravel,2.5391249999999994,0.012638523785022015,-1.0859574958211622,1.2228312289840606,-2.3058780663183343,1.1756895310035391,9.387365474870798,1.7888970182565729,2.6329077718750002,5.882581719820147,2.6190929853125002,5.034065547973276,-4.475038086171875,15.854044918521577,-0.028000000000000025,9.554987279373515,1
2886,gravel,2.529421874999999,0.0027338916192539467,-0.8130185110950947,0.9208991126634847,-2.024035633545967,1.1511762882971353,9.593191929314738,1.5614892689849331,-1.0642149456249999,4.477380784850121,0.7779154082812498,6.065204827380004,4.270674564687501,18.7107551933817,0.018000000000000238,9.718463423379516,1
2887,gravel,2.438296875,0.10659684586896831,-0.14518588497129814,1.1058430706294238,-1.8451438839436207,1.0209429476790275,9.505915801231417,1.3029726233217758,-2.02791541828125,5.769645562502788,-4.05344892859375,6.90252265359878,2.421875098515626,17.254778506033496,0.21499999999999986,9.594108051391796,1
2888,gravel,2.248015624999999,0.049615368519311594,-1.0466776296302887,1.0344214031029326,-1.8753706767312552,1.263595305559613,9.52989526391309,1.1746804169730447,1.123761465546875,3.5126779474443808,0.172923017578125,5.698799944267663,-6.092320869296874,13.584637855353055,0.1030000000000002,9.601458095357566,1
2889,gravel,2.3150156249999996,0.04123678206264281,-0.8595558042133404,1.0173399983818259,-1.9828104754339766,1.4942860970844611,9.778031832510264,1.6304819703281999,3.7414252996875,5.406979738841233,-0.8941501314843748,6.786369538290108,-5.54544584109375,22.365978068869666,-0.1030000000000002,9.911993173166675,1
2890,gravel,2.3319374999999996,0.02623208049781976,-0.5707552278384217,1.9340659955220618,-2.0743138676814104,1.618921438530306,9.180304415289683,1.6753353099273327,-3.93721413171875,8.197784048962651,3.5480182962500004,9.708312509387355,15.86223327734375,18.76987969667509,-0.05600000000000005,9.330745406246823,0
2891,gravel,2.1403125000000003,0.20989662810104648,-0.7408183647029315,1.1426668802571394,-1.7072902412309399,1.1387063337845758,9.6244661888836,1.2409868619820303,-0.012385649453125064,5.8503335667924565,-2.4914253189062503,10.020103201139584,-9.998570898125,26.3350282182067,0.42000000000000015,9.70352339021843,1
2892,gravel,1.9542343749999995,0.03374137028778824,-0.5307271704837258,0.9242806632546807,-1.4038251780786606,1.4202475511691144,9.451559952870547,1.637390507563463,-2.5609756084375004,4.698272848810416,-2.1436738253125,5.238838840999022,0.364424501015625,16.709772498831924,-0.27100000000000013,9.59125057184985,1
2893,gravel,2.291,0.1217199574083726,-0.8966659302522202,0.7869806630783878,-1.4866121818799107,0.8309285715893071,9.80145011194412,1.4354783807474392,4.1663490915625,6.22020936593359,-1.3424161515625,4.250607968260553,-5.567835302812501,13.32719973679176,-0.2799999999999998,9.905196820620427,1
2894,gravel,2.6230624999999996,0.12643331004827726,-1.182511164194219,2.0957320701733813,-1.8405051171429736,2.5377428492301974,9.784840347733438,3.4889529696204176,7.791063311796875,9.917267600361608,-2.52572404234375,7.703292156869778,-26.321455878125,15.64324469853632,-0.2520000000000002,10.383679189522184,1
2895,gravel,2.6523749999999997,0.06319261892511009,-1.6900819077389078,2.5772017466857435,-2.6467899307441747,2.596541979983904,9.411718943263711,3.5473175242045154,8.022103638906248,5.582446529558883,8.65520201453125,9.969161104195205,-15.131954963125,23.018103037821216,0.14000000000000012,10.05313915106274,0
2896,gravel,2.7178125,0.03414599272092766,-0.9714099118553947,2.0742500761297733,-2.6613796040826663,1.9107378903467893,9.288529799471782,3.3106477690433547,-0.6426257811718747,5.902005806906558,6.45293450078125,9.852697549205933,12.278487019453125,19.84312205910867,-0.15800000000000036,9.856548404487935,0
2897,gravel,2.7461171875000012,0.03171889848594077,-0.738835663767778,1.5447988778985282,-2.344372340961967,1.7711952032649616,9.190479743231855,3.255416017432117,-2.386147137578125,6.390699043354624,1.5196265760937502,10.470773417722322,13.0540206753125,29.36349254387889,0.06499999999999995,9.74576095360221,1
2898,gravel,2.5041796875,0.1595704585369639,0.04066401884853141,2.2228594077241284,-2.203039616894188,1.8631571772958158,9.718850117893792,2.9058782852880833,2.459032026171875,5.67096714796058,-9.9442644603125,9.684328298957467,-2.731993132734375,19.72674090477784,0.3270000000000004,10.140720214473719,5
2899,gravel,2.2667265625000006,0.06866886362963229,-0.7266402056731844,1.7833012412633102,-2.0324527569590307,1.3432886695185207,9.411494492795692,2.2236377751457694,-2.377096045390625,3.869100536469096,-1.5410632961718753,7.821955229149663,-3.05449692328125,17.42240932254668,-0.03799999999999981,9.668617488000416,1
2900,gravel,2.411210937500001,0.00877958650915013,-0.5856815815907322,1.0719584495664825,-2.078316679787755,1.1615102360254055,9.649717565642684,1.5883706315187973,1.3271722970312498,4.756673004959406,0.765053318515625,5.306265005835499,3.054020580078125,8.523990151426522,0.018999999999999684,9.7785612457752,1
2901,gravel,2.3980000000000006,4.458341643514235e-16,-0.7285854913732073,1.2278998979931295,-1.8586860887081063,1.499870034868852,9.40042132390807,1.879173935341163,-4.4850419328125,9.391250248084845,0.068121193828125,4.501877706788505,2.779153988984375,14.63742808413245,0.0,9.584968831799578,1
2902,gravel,2.3980000000000006,4.458341643514235e-16,-0.3594295254414654,1.1265388866675294,-1.346027651155635,1.8432549018381992,9.774590151917828,2.3339710917806267,-0.7288490907812499,9.160100610817148,-3.2998285284374997,5.464601232985285,5.0390625015624995,14.207243333494713,0.0,10.047262100603664,1
2903,gravel,2.1852734375,0.3022070186536437,-1.0504185690730599,1.0006177743181695,-1.4432546865314526,1.1111387704296645,9.714772515122228,1.795588718247365,5.046684532812501,6.318150760028984,-1.7444741032031252,7.803498439847051,-13.685213428515624,20.031311946918898,-0.3730000000000002,9.878044101994288,1
2904,gravel,2.6372656250000004,0.1571683727463395,-1.774215661040953,3.803139652248269,-2.300004801790148,3.378840095242903,9.90196915904992,4.583121144522322,16.546303417578123,15.448109466076819,-1.056593006171875,17.045824898762714,-29.50171490546875,33.9985615064201,0.31700000000000017,10.903664113229675,5
2905,gravel,2.575257812499999,0.08963550390627298,-2.9670144084978496,5.030133694209439,-2.6945243215015062,3.3797970378906568,9.127669369071032,4.59323730680578,25.2105563653125,19.6806912617521,7.859660828828125,14.36851378145954,-43.128810832031256,33.204864142867166,-0.18699999999999983,10.210159170110245,0
2906,gravel,2.6414374999999994,0.050534738967562595,-2.72377848008507,2.652573901469023,-3.0709003255574756,2.2903951289590188,8.039878795553268,4.054029489047885,10.335842198203125,13.718783456240367,17.1198552859375,13.331537109774489,-34.348799515625,26.01606852691816,-0.14900000000000002,8.997022090450441,4
2907,gravel,2.6176640625,0.24325076259176734,-2.3078607586420237,2.6217041829934287,-1.5198691486663125,3.611472127190996,9.375095144091379,8.35830849640201,0.9841844957812502,13.243329503036,18.850990845156247,11.135513949979634,-15.922732483828124,30.428803346379283,0.5129999999999999,12.53825898249419,4
2908,gravel,2.8666328125000007,0.5303871839506625,-0.24981997838517278,2.3049004685861827,-0.81500121638578,5.303250010798083,9.942296481487535,4.620558742786517,11.07326596484375,18.09943272733804,-0.6364330216406251,20.360627144905436,29.87423768328125,34.17301447693077,-1.0629999999999997,10.95591296787522,0
2909,gravel,3.1831640624999986,0.09327562891932305,-0.46080899995842356,1.4807284186521636,-1.5119009306176032,2.668764109563525,9.644180977751223,3.07963311033312,-0.27963033296875,5.550141676446882,-3.008765251328125,9.008663670768737,1.5248664895312503,24.30919937921706,0.6709999999999998,10.120290113499324,1
2910,gravel,2.5902499999999993,0.14289140196633768,-0.014963763988348002,1.0519614565783164,-1.9685574968208823,1.634013915508313,9.591583326127768,1.8612800896709065,1.6258574878125,5.141548918931974,-4.67749619,5.003963254292473,11.225228659921875,17.780248862989186,0.33599999999999985,9.769123242842712,1
2911,gravel,2.44265625,0.1209404380963172,-0.47326633023775,1.419278267819457,-1.9043255562382697,1.8289490162943671,9.545719440606451,2.7997628737077473,0.7636242335156251,7.346740550985334,-0.8731897940625001,7.86690105957529,4.539348258203125,21.61885462552207,-0.242,9.944757018731037,1
2912,gravel,2.524703125,0.03466382065783335,-0.41169045676561605,1.3530504321438808,-2.0230255884278208,1.861496567842111,9.54497125526916,2.2648253382909136,-0.7993521203125001,4.6230601823481745,-2.049828497421875,4.368619239920472,8.723323159921875,14.719916473303574,0.07400000000000029,9.807947612789093,1
2913,gravel,2.4522500000000003,0.06360557594534137,-0.16837971390265757,1.4922043157799174,-2.166528055421037,1.324035664504331,9.645752144817962,2.081446014424623,3.7023627981250002,6.269273846189029,-3.4722751566406247,6.174108083416668,8.867663934531251,12.345594998640328,0.21499999999999986,9.866058226993191,1
2914,gravel,2.2925312500000006,0.009059677472488351,-0.26530746794946103,1.5809179016205404,-2.0560580837385203,1.2224011541411453,9.340042565156214,1.789408411463648,-5.234374945546874,9.167638697216855,-1.231897929453125,4.8740403152491485,0.24437880093749978,20.849414908922522,-0.019000000000000128,9.508594117636656,1
2915,gravel,2.1932187500000007,0.09740741111515847,-0.4757353532127402,1.2548630671979406,-1.8347814792741723,1.7335519934073345,9.61081177640683,2.23788499306931,1.0027629478125,4.520329173633438,-0.42492378289062516,4.7196590546766926,14.329744535390624,19.270145390634937,0.19600000000000017,9.865936662781712,1
2916,gravel,2.181937499999999,0.038125724467106624,0.22726211277490355,1.5582604862081388,-2.3338977177852573,1.9852862831937574,9.889661449672401,2.031427687693084,7.1593940915625005,9.930570182537538,2.2942073039062496,6.863404565136011,31.412919200234374,27.308876747236855,-0.017999999999999794,10.094546161557702,1
2917,gravel,2.3556796874999995,0.3895251891341307,1.149478671679947,2.3503246244005815,-1.9444284393399456,2.6078875048146446,9.673958887331402,3.3125618252000355,18.944836083203125,7.393199014261706,-7.2503810778125,8.971018032816595,59.2168445234375,19.64871849710996,-0.887,10.221194613284238,5
2918,gravel,2.9300000000000006,0.08433006021056837,1.7803133940798634,2.1780220116682454,-1.7459715536740459,2.1889539282290835,9.333159189108136,4.114402607837789,13.25409685640625,11.527840539884693,-22.599561736718748,9.146952310683362,15.35013336203125,34.53424849067873,0.1679999999999997,10.19332707490369,3
2919,gravel,2.5103906250000003,0.20263419717356013,-0.1480289971328079,1.4220478156006142,-2.0455086401050586,1.746943318862467,9.354145884698179,2.20503123781242,-2.660537326015625,6.318518550300974,-3.637099830625,5.28697340203037,9.429306505859376,13.903360895987436,0.4570000000000003,9.608549440232073,1
2920,gravel,2.2113359375000003,0.057682306317503436,-0.7803601001978346,1.2545451060978279,-1.3087678933395246,1.52289660489374,9.63838251323139,1.9782165010039174,-0.9203506171093749,4.676997786989581,-6.155202028671875,6.413777325647591,-14.26924546765625,11.287130997984612,0.2799999999999998,9.837742882559926,1
2921,gravel,2.2611093750000006,0.1759297119120718,-1.0923170973213425,0.9919711375346352,-1.639167725180054,1.584671963524679,9.701379973910818,1.7659658579299773,3.075933685234375,4.007885306233354,-0.04954268890625002,3.6646430649450465,-10.523056443125,10.32510329533303,-0.3540000000000001,9.859566140070303,1
2922,gravel,2.6165625000000006,0.11157708045064522,-1.0431985574765865,1.2113140649291887,-1.6220716266520672,1.3732288498478364,9.686416182122914,1.8387428436451263,3.1383384260156246,3.9280635313017256,3.853372762421875,5.792857623027854,-6.366234792734375,9.701035480531942,-0.23399999999999999,9.858053551753855,1
2923,gravel,2.7785781249999992,0.025823022559229736,-0.9201590382256524,1.2468648422767823,-1.8969184896423783,1.6530744499592755,9.559598283631484,2.7952926847370008,0.3653773053124999,6.42991163214952,3.9538872209375,5.970151747639519,-2.7548590257812506,20.126460248992252,-0.06499999999999995,9.956833648790221,1
2924,gravel,2.7338749999999994,0.0364518882567189,-0.5022960237352567,1.332926152292619,-1.930811413570915,1.181248008355271,9.612757038823721,1.5586545052867806,-0.0019054842968749264,4.218480324551089,-2.1798780549218755,4.659649020290214,1.9274008636718747,13.959228567284631,0.07500000000000018,9.737326226259242,1
2925,gravel,2.6187500000000004,0.05485844346039741,-0.7257423774457343,1.0777054434213067,-1.738377453277956,1.304964501038867,9.467645993933967,1.9637921989047689,-1.46341465296875,4.863653832552012,-0.629287340546875,4.30555854873486,6.65872712640625,7.492133804060524,0.11199999999999966,9.66760941073293,1
2926,gravel,2.5576328125000005,0.03649395831644416,-0.48811786300466875,1.0586798094405547,-1.5815572380408158,1.6470106018093318,9.766173038334399,2.2453755355019207,-1.037061749140625,3.592626121449105,-1.618711899296875,5.857657484634381,-1.08708076140625,10.138834333193461,0.14900000000000002,10.019004877762297,1
2927,gravel,2.461921875,0.055499820440228796,-0.6431050119147899,1.3623731921489908,-1.5450830777976732,2.0755769804750637,9.62109934758741,2.818005586157241,-1.07469510734375,5.665745005006353,-1.3533727132812499,6.604720427132368,2.203696691484375,12.914801876675407,-0.121,10.022208731738957,1
2928,gravel,2.62028125,0.07019780124200883,-0.6828712082398174,0.947908704903314,-1.438466278284831,1.6268555159220688,9.630227277042477,2.489850994159244,-0.661204268984375,7.95101804038291,-0.11242377992187502,4.621946758371968,5.181021355703125,12.674775798998198,-0.13999999999999968,9.944455887399961,1
2929,gravel,2.771,0.04868798296334911,-0.6103343770974579,0.6721236252933322,-1.4482301383006475,1.3026722947525429,9.660229601848027,1.9790953428506348,-0.9713223817968749,5.517196072930304,-1.4715129541406249,2.7057920429107387,2.03458460609375,6.091113668923199,-0.1120000000000001,9.859323211709349,1
2930,gravel,3.0258046874999995,0.06345710419127641,-0.6518962204729611,0.6865930546656084,-1.4499509699356021,1.3092963274186924,9.953032957434875,2.0183868397708054,4.795159994375,7.031320632757428,-1.8345083732031244,3.901636423636854,-4.06392909546875,7.558472350404722,-0.33599999999999985,10.154059447176,1
2931,gravel,3.1027734375000002,0.03727324404916762,-0.7417910103991698,1.339632380151077,-1.2759224369583615,1.8532773559860785,9.531316835130944,3.214215090846938,-2.4957127050000003,15.201810889342086,1.1952172036718751,6.580186215193379,-3.0206745701562503,17.746387730577236,0.07499999999999973,10.05467388475001,1
2932,gravel,3.1812578124999997,0.08963550390627299,-0.6490905159119515,0.3647277976717364,-1.468131947530292,0.6154730835482364,9.727155008158572,0.9231985911341929,0.6974085478906251,1.9342930269114615,-1.52534299,1.3237783639526954,-2.94493138109375,3.5140084067421653,-0.18699999999999983,9.770526169646109,1
2933,gravel,3.21896875,0.0874951460970903,-0.647145224573105,0.5111605933614384,-1.4115689245520686,0.9009270281740538,9.736731837017391,1.2439351311538769,0.38347942343749997,1.8963617966108435,-0.45302972546875003,3.380275549688111,0.5140052985937501,7.541904151286109,0.29899999999999993,9.815255096652464,1
2934,gravel,2.889875,0.08655206434580102,-0.8965537054778971,1.503884072505722,-2.4058733960689236,2.3490760790129954,9.63063878323009,3.8087477290981293,9.684641740703125,12.731414565380502,-2.501429140703125,6.886724830378335,-12.103658525,19.524175018329718,0.18599999999999994,10.350962764048395,1
2935,gravel,2.9830156249999993,0.2051764742379318,-1.0254664968035414,1.5510645943635666,-2.1845967934816297,2.447013015713063,9.291709604201992,4.508930564391239,-3.232660067578125,15.960353989078898,0.7826790810937501,8.644557030128855,-11.071836876953125,10.88772776356391,-0.41000000000000014,10.320246631012578,1
2936,gravel,2.8120390625000002,0.20429299641291226,-1.372401288866279,2.8293356879524727,-2.7025673522382623,3.0055707487228642,9.49888283837496,4.8594479199151985,6.359565540859375,8.89126871375581,1.9059641742968745,13.281552351248749,-16.382431334296875,25.53107454195162,0.4750000000000001,10.66107513620192,0
2937,gravel,3.1924374999999996,0.06546571501572163,-1.5301941272750084,2.1464412984882317,-2.86758021907566,2.9533857198937903,9.28905351825202,5.1577922706974615,10.439691318125,8.245023186960504,1.814977200703125,13.243967942365304,-31.71255717109375,28.325908010850004,-0.4660000000000002,10.615154348040024,0
2938,gravel,3.1548359374999997,0.00944255515912256,-2.1982886296441038,2.0945868844001923,-2.125602160013088,2.137412283481197,9.088052831231035,2.9325496847770416,10.15910824671875,13.649304461035856,17.073170719375,12.912195310314077,-20.7321836421875,31.504977752937723,0.019000000000000128,9.545960695872257,4
2939,gravel,2.9326093749999997,0.1562629640291178,-1.1254244202560761,1.6139101196263312,-1.7820342255730814,1.722790793691178,9.391592691112571,2.5568964036641306,-1.0265815469531252,3.6843383971402317,6.394817021875,9.696533462449926,1.466749200703125,14.992547122951382,0.32600000000000007,9.730809656109333,0
2940,gravel,2.4566250000000007,0.14847163625303503,-0.9588029432559635,1.0588439758152957,-1.803769082933812,1.3206673917285965,9.53169089906917,1.464145212948247,-0.76028964171875,2.818205653187068,2.2965891449218754,6.841604390312283,-2.0645960822656244,15.95491578806675,0.5880000000000001,9.642619186615553,1
2941,gravel,2.2239140624999996,0.008900170168903184,-0.2896235791043856,0.9507599720575669,-2.025831287564527,1.5512144724896169,9.565247174520625,2.4618872929848004,2.066501530859375,4.378800988612334,-1.843559400625,5.443317095931635,6.622046490000001,12.375536324768927,0.019000000000000128,9.874588186723717,1
2942,gravel,2.2109999999999994,4.458341643514235e-16,-0.5871405475263678,1.1693592722659274,-1.8116250561275504,1.373735225879964,9.639205530203483,1.7524708013727126,-1.427686734140625,2.981449009675318,-2.615758367109375,6.263896229200686,-6.876905454296875,18.395785075417688,0.0,9.795991209328951,1
2943,gravel,2.23178125,0.015009150752098303,-0.8149263932245376,0.9578981466505232,-1.6835726790353798,1.117233224224711,9.615862067847683,1.213178925941572,-1.528677578203125,3.42481457754794,3.008288884140625,3.6486027935899155,12.958746236171875,9.827467818105156,0.05600000000000005,9.691496682786015,1
2944,gravel,2.1346562500000004,0.03612760357617799,-0.22658874057768238,0.9129574639695126,-1.6962170583535197,1.1077397821579198,9.678036501595138,1.4101867294393313,0.5954649190625002,4.775775635926282,-3.7380907396875003,4.1080197652190416,-0.29582698546874997,10.575324742100376,0.08399999999999963,9.779441752609873,1
2945,gravel,2.075765625,0.005014128660143392,-0.5112368745285314,0.7435185534348046,-1.6424971596457203,1.0847438156512235,9.607819014371756,1.2185529208124557,-1.3609946576562502,3.623414514147818,-2.380907011796875,2.8204477985302505,1.7668635485156248,9.178671679244752,-0.009999999999999787,9.68418591711928,1
2946,gravel,1.996171875,0.05637418705875437,-0.9305962558436367,0.7907770107858059,-1.6683096396058381,0.8546802603954785,9.651775091983883,1.0292959034150722,0.310594516015625,2.0433931482928647,-3.20836510984375,2.7706548783215648,-10.993235516328125,9.542738986785407,0.12199999999999989,9.706077247243549,1
2947,gravel,1.9811328124999998,0.07291569623463717,-1.23368722140096,0.8567719867504076,-1.5638626008236318,1.1341781124647383,9.618967026386347,1.5092886999160529,3.114519816484375,2.8385311761480496,0.7817263542187499,5.7055752108571465,-13.5246761034375,15.205436547796015,-0.19599999999999973,9.735742525942012,1
2948,gravel,2.18715625,0.04099057650490814,-1.1851298209537384,0.7334127561679086,-1.7421557978504114,1.101304749100979,9.470563945020144,1.5644476892371486,0.3658536735937502,5.002084026059654,5.1538681447656245,3.101087356139946,2.08079270140625,11.2871803275821,-0.08400000000000007,9.597914197475585,1
2949,gravel,2.160796875000001,0.06389501223556242,-0.860752905353707,0.8218385636875587,-1.7296984748034891,1.1159704018076648,9.470077629415922,1.3459736743928106,-1.06516768890625,5.05840913907352,-2.5185785235156253,3.6515245698599905,-7.02934447703125,12.89081734172143,0.1299999999999999,9.564510544807161,1
2950,gravel,2.210296875,0.10799900549082793,-0.9916109890486625,1.6014307710569649,-2.486789930121973,2.0488562931096634,10.137985084715194,2.9305219935079374,10.46636810703125,11.385349924183126,1.4362614665625,5.181504964079809,-5.840320068203125,12.100371137846562,-0.43800000000000017,10.549862904391103,1
2951,gravel,2.7132500000000004,0.24755751737616216,-0.5526116688115911,1.53204685086391,-1.8029834944051806,2.4880913686255046,9.122843546485669,4.122749209194642,-6.966939854296875,24.576884743755993,-2.882526686171875,10.642323351830226,-5.893197448046875,29.64722294419287,-0.532,10.004526269453258,1
2952,gravel,2.5720156249999997,0.4560431666330252,-1.8770166907020545,1.541139076020295,-1.4760627303704834,1.3723308930205762,9.191527228293292,1.9923244152975002,0.50257241140625,6.3638914315324016,3.587080798125,6.315460879368724,-19.10156261789062,17.97342969711701,0.9140000000000001,9.403324878254454,1
2953,gravel,1.9049765625000004,0.1409390589722951,-0.8304512927720357,1.5852407988044568,-0.9990180534380575,3.754638814696777,9.856928228197823,5.073820958005496,-2.56573927890625,25.551996919308937,7.82202742125,10.366590620404668,7.25705034125,23.43223950444882,0.019000000000000128,11.077074111556335,0
2954,gravel,2.1460000000000004,4.458341643514235e-16,-0.709993018202006,0.9160176865796679,-1.3943231985372608,3.3304609312499034,10.210559293042117,5.142890828657821,6.481993150625001,7.228245598498293,2.0312500038281254,4.187895126686402,11.8140243890625,4.9226523421184885,0.0,11.423581390801077,1
2955,gravel,3.1909453125,1.1344757734082713,-0.35984102520878747,0.8678354583257262,-0.7441478038957096,2.3061816152143453,9.915810636731152,2.334496388331428,1.7568597784374997,6.765196078218897,3.441787371875,7.09870283368647,35.991330084374994,13.883210825287524,-2.2670000000000003,10.18482188527645,1
2956,gravel,4.316749999999998,0.06514671509899031,-0.052859484068269125,1.300735071582121,-1.4918495083161463,4.262785712826561,9.806088857664301,6.089357782774937,12.372332277734374,18.297932104800903,-11.376714886875,7.319919713620737,22.252762916171875,15.034169459941475,0.14000000000000057,11.530393194404093,5
2957,gravel,4.983578124999998,0.3148648156211515,-0.5213374104187596,1.1803834972688418,-0.8781108628082955,3.433526185342652,9.706729498038166,4.4354539137633,-3.1664444190624996,17.931452393023072,-5.342511441328124,4.80695946984893,7.510956600546875,8.489197590325153,-0.2240000000000002,10.664902798079078,1
2958,gravel,4.6479140625,0.198896167559811,-0.5403787954014218,0.9825377442938283,-1.1813140555418051,4.330284761532838,9.230919342710173,6.62014354359868,-2.9096798659375,24.024393738195926,-8.3879573009375,5.842348438270307,-6.681592988359375,10.372797967180494,-0.4110000000000005,11.344328075144873,5
2959,gravel,4.689445312499998,0.18444655708036206,-0.845452457703088,1.7289819561548254,0.18457797622762973,5.645531667331232,10.212766463154539,6.632834854152664,3.3155488095312506,13.513378950923366,-7.512862093125,9.723670397303419,-24.758955823437496,15.841223748529313,0.3730000000000002,12.163527038494623,5
2960,gravel,5.056523437499998,0.2739037984127657,-1.1437924301033524,2.2713304095844142,0.12128125688940622,5.876134589405153,10.669348219956532,7.382662937219251,23.057355140625,14.230750064325376,-9.378334569531251,8.57127940833952,-41.68921503125,11.942168182958282,-1.101,12.958120744650131,5
2961,gravel,5.608640625000001,0.045670289516141445,-1.554398018819424,0.9888663187615905,-1.0753332339067994,2.6884258247866315,10.045621241329105,4.307874242294128,12.747237032578123,11.67903635674081,12.51238569515625,9.428573523495395,-16.856421470859374,16.32234722647454,0.10299999999999976,10.923703765280608,0
2962,gravel,5.551210937499999,0.018570424519399314,-1.0368015471539056,1.267364044857575,-1.070993728216612,6.066969704613555,10.007501097052259,10.791119583297318,4.0820312494531255,11.950225744285513,2.7667683059375,8.766169222464104,-14.01867375328125,12.985092759203054,-0.03699999999999992,14.686340184768152,0
2963,gravel,5.875703124999999,0.1956965495805086,-1.0521768054278118,2.1184726876777136,-1.438728146271092,6.568234211922308,8.917054481656987,10.740400826729873,0.8555643088281242,42.99050784949607,9.211128161640627,13.169295463009064,2.542397115546875,16.044893333541683,-0.4299999999999997,13.927270018121565,0
2964,gravel,5.062499999999999,0.3612903384556764,-0.6781576174658146,1.2831875523614353,-1.1383306555894683,4.963974468911355,10.060585044034568,5.850879273914386,2.316596796640625,19.67650118650226,-4.495045783828125,7.168572447773243,-3.75238184796875,12.817295629202272,1.6150000000000002,11.62672421827196,1
2965,gravel,4.7850390625,0.5099422910432021,-0.7911340101355231,0.8280232876981815,-1.1203741415677002,3.488522414612492,9.848548551960455,5.56679363762237,3.7214177225,28.464128066384035,3.229801798203125,10.991892385166455,-8.782393240625,11.775863809743806,-1.045,11.302256275910246,0
2966,gravel,5.2170468749999985,0.1739910333183774,-0.6502502082489712,1.222729467083024,0.22621465717938477,4.120684783888558,9.62940427462713,6.070108100487206,-8.348894792265625,14.588508679561656,13.203601369609375,8.15094707979738,24.592225675,11.752924255524677,0.3539999999999992,11.370302458677637,0
2967,gravel,4.070007812500001,0.4963811638056021,-0.16426467824399066,2.03727497306244,0.45673138613139164,4.214314307780963,10.74929211365337,5.677720039954503,19.599847566171878,13.714554896163982,11.46150906953125,11.782840086693072,52.5538299765625,17.167572042896246,0.4480000000000004,12.146272601197227,0
2968,gravel,4.70675,0.12638523785022016,0.4011784145728528,1.9071925964120666,0.09292495559315461,3.5389446941212066,10.49255136303517,7.442920314603747,28.04544598046875,13.317918935638756,-14.35356328984375,20.80001556850002,48.68187883195312,31.490790275470296,-0.28000000000000025,12.847486421953239,3
2969,gravel,4.727726562499999,0.17817569471315617,-0.5800701714880483,1.216174389747898,-1.6950573685217925,3.26325473574843,10.385074165186357,5.060760165441354,13.5675496146875,20.770528581036352,-5.552591480468751,8.541165081442896,8.4698932465625,18.956907776392292,0.3550000000000004,11.543871561934688,5
2970,gravel,5.107414062499998,0.32804432500923963,-0.4688520213405549,1.30285788424114,-0.8484452122222843,3.8523005829561896,9.416544776958169,6.107907005019786,-8.77334218296875,30.87988583814647,-7.01267151421875,8.608756540547057,-6.14519815796875,15.889116554022337,-0.7469999999999999,11.210993991103948,5
2971,gravel,5.060140624999998,0.1679092243682661,-0.7159785256276644,2.5136255656986655,-1.7103203821092792,5.49664531209423,10.209998190469321,6.477914989544132,-1.573456645078125,19.36742630035433,3.008288860234375,9.702235874506698,7.89300692015625,18.363228710117962,0.5599999999999996,12.078063037362114,0
2972,gravel,4.83975,0.11176550254463646,-0.24286183917646054,3.0697842996607383,2.265812599141319,10.108869186554372,8.120271599931504,17.178153660260566,-20.97560982421875,52.968453871775864,-18.771912998984376,30.153992902549454,-10.6978848928125,28.884658519724216,-0.2240000000000002,18.939968096788572,3
2973,gravel,4.8135,0.10558811672579832,-1.459565180981905,5.428436963954772,2.176740832446605,8.089307429575545,11.400627124867908,13.506565361888175,18.01591091796875,29.512429220811107,11.757336108593751,34.69309877316519,9.796589287578126,30.158708280426534,0.2240000000000002,17.63452277132722,4
2974,gravel,5.5026953125,0.4107199279198086,-0.4924573538010061,1.8620152336807425,1.9105729256704307,4.534861715009102,8.951209246461758,7.316410235775846,-11.946455758046875,14.488168277460286,-0.4334984919531255,16.016598929117404,-3.2731516708593755,18.791885583473686,-0.03699999999999992,11.542781453822826,0
